date,registration_base_eth,registration_premium_eth,registration_combined_legacy_eth,renewal_eth,total_revenue_eth,total_revenue_usd
2021-09-20,0.000000000000000000,0.000000000000000000,15.060353702458351457,1.238046581991626617,16.298400284449978074,48492.76
2021-09-21,0.000000000000000000,0.000000000000000000,13.668361855676659217,1.598602160898508328,15.266964016575167545,41943.14
2021-09-22,0.000000000000000000,0.000000000000000000,18.245873118453060084,2.473519122289959535,20.719392240743019619,63599.11
2021-09-23,0.000000000000000000,0.000000000000000000,20.299693592941543068,4.018082380496552191,24.317775973438095259,76683.43
2021-09-24,0.000000000000000000,0.000000000000000000,20.714868393001341537,3.528997244751978813,24.243865637753320350,70963.73
2021-09-25,0.000000000000000000,0.000000000000000000,29.838598258800741114,2.911470790327660971,32.750069049128402085,96403.61
2021-09-26,0.000000000000000000,0.000000000000000000,19.373798118580686237,2.307622306462714974,21.681420425043401211,66404.23
2021-09-27,0.000000000000000000,0.000000000000000000,20.044266014638017463,1.579361600857946450,21.623627615495963913,63691.43
2021-09-28,0.000000000000000000,0.000000000000000000,22.206130353238058094,1.435655958550420110,23.641786311788478204,66271.37
2021-09-29,0.000000000000000000,0.000000000000000000,18.245433280605174782,6.468882358215840834,24.714315638821015616,70394.28
2021-09-30,0.000000000000000000,0.000000000000000000,14.660851984777630880,2.366017120691503723,17.026869105469134603,51173.94
2021-10-01,0.000000000000000000,0.000000000000000000,18.798809618392413273,0.951433227399365090,19.750242845791778363,65262.23
2021-10-02,0.000000000000000000,0.000000000000000000,19.494857499166586252,0.867087805078797253,20.361945304245383505,68990.72
2021-10-03,0.000000000000000000,0.000000000000000000,15.605536132803454233,1.265496668268649552,16.871032801072103785,57702.45
2021-10-04,0.000000000000000000,0.000000000000000000,15.810858573412715774,1.358377890832692000,17.169236464245407774,58194.40
2021-10-05,0.000000000000000000,0.000000000000000000,12.593120955594715765,2.556676404371676787,15.149797359966392552,53336.23
2021-10-06,0.000000000000000000,0.000000000000000000,10.362047064163963791,1.164977774348727805,11.527024838512691596,41328.11
2021-10-07,0.000000000000000000,0.000000000000000000,10.314481840067036698,1.277676922852703195,11.592158762919739893,41606.53
2021-10-08,0.000000000000000000,0.000000000000000000,14.558086992404344064,1.148559409587573548,15.706646401991917612,55941.26
2021-10-09,0.000000000000000000,0.000000000000000000,23.264704768810695173,2.902107620786581113,26.166812389597276286,93705.71
2021-10-10,0.000000000000000000,0.000000000000000000,15.005068936802424862,2.341928552829390296,17.346997489631815158,59389.89
2021-10-11,0.000000000000000000,0.000000000000000000,16.092241201470566955,0.741907606747234977,16.834148808217801932,59550.79
2021-10-12,0.000000000000000000,0.000000000000000000,22.296661141033159423,3.968261794247892541,26.264922935281051964,91624.92
2021-10-13,0.000000000000000000,0.000000000000000000,21.371124837379190670,1.817145944473562853,23.188270781852753523,83425.78
2021-10-14,0.000000000000000000,0.000000000000000000,17.525288038314277559,1.151898958275574514,18.677186996589852073,70749.81
2021-10-15,0.000000000000000000,0.000000000000000000,12.394120869519991965,4.769136698878600074,17.163257568398592039,66387.02
2021-10-16,0.000000000000000000,0.000000000000000000,14.588769131404823160,8.723305544485806341,23.312074675890629501,89412.44
2021-10-17,0.000000000000000000,0.000000000000000000,14.407214503205196808,1.610461369391486965,16.017675872596683773,61713.58
2021-10-18,0.000000000000000000,0.000000000000000000,15.340082023651521754,1.335399548191794415,16.675481571843316169,62452.01
2021-10-19,0.000000000000000000,0.000000000000000000,20.325288193843518138,1.388971613599850921,21.714259807443369059,84158.43
2021-10-20,0.000000000000000000,0.000000000000000000,17.870829606398459351,6.876933332325378069,24.747762938723837420,103073.60
2021-10-21,0.000000000000000000,0.000000000000000000,9.530186604930032230,1.031884946403354884,10.562071551333387114,42951.30
2021-10-22,0.000000000000000000,0.000000000000000000,10.637787726538317643,1.165478596630574110,11.803266323168891753,46897.60
2021-10-23,0.000000000000000000,0.000000000000000000,16.691445740163205721,3.272182434259456373,19.963628174422662094,83198.74
2021-10-24,0.000000000000000000,0.000000000000000000,9.361184174313132761,1.348605535432457205,10.709789709745589966,43694.12
2021-10-25,0.000000000000000000,0.000000000000000000,11.274677488119718237,0.713356136725676354,11.988033624845394591,50498.15
2021-10-26,0.000000000000000000,0.000000000000000000,10.292678752244236192,1.483999212476098904,11.776677964720335096,48742.41
2021-10-27,0.000000000000000000,0.000000000000000000,5.096226263570669609,0.226649036829116088,5.322875300399785697,20988.11
2021-10-28,0.000000000000000000,0.000000000000000000,7.154644939825300567,2.164738639572212603,9.319383579397513170,39859.68
2021-10-29,0.000000000000000000,0.000000000000000000,9.207777247611147032,0.699355387288764076,9.907132634899911108,43728.86
2021-10-30,0.000000000000000000,0.000000000000000000,10.588013405004158003,0.438522905634063699,11.026536310638221702,47547.09
2021-10-31,0.000000000000000000,0.000000000000000000,9.495379675610706544,0.150128421156988297,9.645508096767694841,41404.16
2021-11-01,0.000000000000000000,0.000000000000000000,14.090168833859470009,0.613780101839957146,14.703948935699427155,63705.47
2021-11-02,0.000000000000000000,0.000000000000000000,30.251006688068301657,3.754561201424158260,34.005567889492459917,156197.47
2021-11-03,0.000000000000000000,0.000000000000000000,38.390193571405569192,3.408746032696718206,41.798939604102287398,192594.88
