date,source,currency,revenue_wei,revenue_eth,event_count,duration_seconds,reported_renewal_cost_wei,renewal_overstatement_wei,coverage
2020-10-26,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-10-26,registration_combined_legacy,ETH,13552180517080335717,13.552180517080335717,168,7478998920,,,complete_day
2020-10-26,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-10-26,renewal,ETH,3274012114661989077,3.274012114661989077,31,1609404552,3274012114661989077,0,complete_day
2020-10-27,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-10-27,registration_combined_legacy,ETH,6614209012021023395,6.614209012021023395,185,8867511288,,,complete_day
2020-10-27,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-10-27,renewal,ETH,19139941580575656122,19.139941580575656122,63,2997913032,19139941580575656122,0,complete_day
2020-10-28,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-10-28,registration_combined_legacy,ETH,7704510833190735720,7.704510833190735720,154,7794570384,,,complete_day
2020-10-28,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-10-28,renewal,ETH,5501830825910032039,5.501830825910032039,39,1420062840,5501830825910032039,0,complete_day
2020-10-29,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-10-29,registration_combined_legacy,ETH,16196636221051967401,16.196636221051967401,249,9656429256,,,complete_day
2020-10-29,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-10-29,renewal,ETH,11161033776571650381,11.161033776571650381,118,6658516872,11161033776571650381,0,complete_day
2020-10-30,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-10-30,registration_combined_legacy,ETH,4045026163259160037,4.045026163259160037,110,5774924160,,,complete_day
2020-10-30,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-10-30,renewal,ETH,2253333391750208098,2.253333391750208098,26,1483176744,2253333391750208098,0,complete_day
2020-10-31,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-10-31,registration_combined_legacy,ETH,2923247506076583267,2.923247506076583267,122,5175340128,,,complete_day
2020-10-31,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-10-31,renewal,ETH,821458216143318308,0.821458216143318308,59,2019645576,821458216143318308,0,complete_day
2020-11-01,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-01,registration_combined_legacy,ETH,6792570598449624436,6.792570598449624436,115,6658539552,,,complete_day
2020-11-01,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-01,renewal,ETH,1716201361006114233,1.716201361006114233,73,3250366056,1716201361006114233,0,complete_day
2020-11-02,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-02,registration_combined_legacy,ETH,2993232209099068610,2.993232209099068610,123,6406074864,,,complete_day
2020-11-02,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-02,renewal,ETH,6959468924501968802,6.959468924501968802,37,2366772048,6959468924501968802,0,complete_day
2020-11-03,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-03,registration_combined_legacy,ETH,4269246032692081632,4.269246032692081632,104,5301571176,,,complete_day
2020-11-03,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-03,renewal,ETH,7175454599924639726,7.175454599924639726,22,5192453778,7175454599924639726,0,complete_day
2020-11-04,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-04,registration_combined_legacy,ETH,2815981459918542988,2.815981459918542988,155,5995830600,,,complete_day
2020-11-04,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-04,renewal,ETH,6931486062008254506,6.931486062008254506,404,16851412368,6931486062008254506,0,complete_day
2020-11-05,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-05,registration_combined_legacy,ETH,5151515184151294220,5.151515184151294220,173,9312456535,,,complete_day
2020-11-05,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-05,renewal,ETH,9671785966176807509,9.671785966176807509,188,10729363680,9671785966176807509,0,complete_day
2020-11-06,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-06,registration_combined_legacy,ETH,4126087480090342697,4.126087480090342697,121,5459353344,,,complete_day
2020-11-06,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-06,renewal,ETH,888958091499365680,0.888958091499365680,41,2461443552,888958091499365680,0,complete_day
2020-11-07,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-07,registration_combined_legacy,ETH,1234925795435216174,1.234925795435216174,92,3534379272,,,complete_day
2020-11-07,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-07,renewal,ETH,2291980334181789262,2.291980334181789262,89,3629049480,2291980334181789262,0,complete_day
2020-11-08,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-08,registration_combined_legacy,ETH,4031959540853368941,4.031959540853368941,122,7447467888,,,complete_day
2020-11-08,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-08,renewal,ETH,3120226194500806786,3.120226194500806786,96,3849948144,3120226194500806786,0,complete_day
2020-11-09,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-09,registration_combined_legacy,ETH,10579221570836743738,10.579221570836743738,141,6374508840,,,complete_day
2020-11-09,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-09,renewal,ETH,10866468020737002983,10.866468020737002983,297,10697806728,10866468020737002983,0,complete_day
2020-11-10,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-10,registration_combined_legacy,ETH,20813854554361034827,20.813854554361034827,171,8015466456,,,complete_day
2020-11-10,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-10,renewal,ETH,1176966665769025455,1.176966665769025455,37,2335214448,1176966665769025455,0,complete_day
2020-11-11,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-11,registration_combined_legacy,ETH,1625432326912867794,1.625432326912867794,100,4765101696,,,complete_day
2020-11-11,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-11,renewal,ETH,2430560659987272722,2.430560659987272722,37,2145875328,2430560659987272722,0,complete_day
2020-11-12,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-12,registration_combined_legacy,ETH,1859571017548558682,1.859571017548558682,86,4417977816,,,complete_day
2020-11-12,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-12,renewal,ETH,488908748827030900,0.488908748827030900,12,441797328,488908748827030900,0,complete_day
2020-11-13,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-13,registration_combined_legacy,ETH,8622702090995881527,8.622702090995881527,128,5333124888,,,complete_day
2020-11-13,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-13,renewal,ETH,4910878753133582332,4.910878753133582332,199,6753187728,4910878753133582332,0,complete_day
2020-11-14,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-14,registration_combined_legacy,ETH,2637104127081502881,2.637104127081502881,134,5743367208,,,complete_day
2020-11-14,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-14,renewal,ETH,2057335357375960007,2.057335357375960007,39,2051202528,2057335357375960007,0,complete_day
2020-11-15,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-15,registration_combined_legacy,ETH,2710906005696575184,2.710906005696575184,121,5838063984,,,complete_day
2020-11-15,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-15,renewal,ETH,2545837531190132454,2.545837531190132454,93,3439709064,2545837531190132454,0,complete_day
2020-11-16,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-16,registration_combined_legacy,ETH,6381313155697399044,6.381313155697399044,133,9498687912,,,complete_day
2020-11-16,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-16,renewal,ETH,2946171865563580843,2.946171865563580843,158,5522467896,2946171865563580843,0,complete_day
2020-11-17,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-17,registration_combined_legacy,ETH,6785465405655907849,6.785465405655907849,95,4354860672,,,complete_day
2020-11-17,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-17,renewal,ETH,1941620349150515754,1.941620349150515754,29,1642541943,1941620349150515754,0,complete_day
2020-11-18,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-18,registration_combined_legacy,ETH,4853574403346645397,4.853574403346645397,128,5554028088,,,complete_day
2020-11-18,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-18,renewal,ETH,1149126077893124548,1.149126077893124548,43,2492999856,1149126077893124548,0,complete_day
2020-11-19,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-19,registration_combined_legacy,ETH,3593214617080811860,3.593214617080811860,167,7794581400,,,complete_day
2020-11-19,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-19,renewal,ETH,560088106212964565,0.560088106212964565,49,1672519752,560088106212964565,0,complete_day
2020-11-20,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-20,registration_combined_legacy,ETH,4292973830937905400,4.292973830937905400,142,7478998272,,,complete_day
2020-11-20,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-20,renewal,ETH,1147985300931474412,1.147985300931474412,20,3584921587,1147985300931474412,0,complete_day
2020-11-21,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-21,registration_combined_legacy,ETH,2984470448156416232,2.984470448156416232,159,6942533328,,,complete_day
2020-11-21,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-21,renewal,ETH,3514457253619973589,3.514457253619973589,60,4417973280,3514457253619973589,0,complete_day
2020-11-22,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-22,registration_combined_legacy,ETH,4182105134250038503,4.182105134250038503,194,9498667824,,,complete_day
2020-11-22,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-22,renewal,ETH,4296534521296547314,4.296534521296547314,128,4954443408,4296534521296547314,0,complete_day
2020-11-23,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-23,registration_combined_legacy,ETH,5917359930717585049,5.917359930717585049,157,7447453632,,,complete_day
2020-11-23,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-23,renewal,ETH,1980290717860915245,1.980290717860915245,59,2461450032,1980290717860915245,0,complete_day
2020-11-24,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-24,registration_combined_legacy,ETH,1815448120850134920,1.815448120850134920,116,5995835784,,,complete_day
2020-11-24,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-24,renewal,ETH,1196283540980040746,1.196283540980040746,30,1672520400,1196283540980040746,0,complete_day
2020-11-25,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-25,registration_combined_legacy,ETH,5131624999750197777,5.131624999750197777,213,10227618511,,,complete_day
2020-11-25,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-25,renewal,ETH,535276950719617717,0.535276950719617717,37,1988087976,535276950719617717,0,complete_day
2020-11-26,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-26,registration_combined_legacy,ETH,2198183944604364831,2.198183944604364831,143,6279839280,,,complete_day
2020-11-26,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-26,renewal,ETH,684818896464295797,0.684818896464295797,16,1262278080,684818896464295797,0,complete_day
2020-11-27,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-27,registration_combined_legacy,ETH,16824447501099198596,16.824447501099198596,238,10192899384,,,complete_day
2020-11-27,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-27,renewal,ETH,2476975734690285732,2.476975734690285732,81,2948053695,2476975734690285732,0,complete_day
2020-11-28,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-28,registration_combined_legacy,ETH,6548306092627060017,6.548306092627060017,228,16220303784,,,complete_day
2020-11-28,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-28,renewal,ETH,4984796112475235298,4.984796112475235298,24,2871682632,4984796112475235298,0,complete_day
2020-11-29,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-29,registration_combined_legacy,ETH,10538440944672545488,10.538440944672545488,268,10456397341,,,complete_day
2020-11-29,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-29,renewal,ETH,1685917893741435373,1.685917893741435373,98,4828213656,1685917893741435373,0,complete_day
2020-11-30,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-30,registration_combined_legacy,ETH,3293786747841715179,3.293786747841715179,110,6532293600,,,complete_day
2020-11-30,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-11-30,renewal,ETH,1720157370627131516,1.720157370627131516,45,2524556160,1720157370627131516,0,complete_day
2020-12-01,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-01,registration_combined_legacy,ETH,2865001135750253018,2.865001135750253018,143,7400115612,,,complete_day
2020-12-01,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-01,renewal,ETH,3321432582326616535,3.321432582326616535,118,6753187728,3321432582326616535,0,complete_day
2020-12-02,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-02,registration_combined_legacy,ETH,1462441296502173458,1.462441296502173458,133,5459353344,,,complete_day
2020-12-02,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-02,renewal,ETH,1355160268923863850,1.355160268923863850,25,1072937664,1355160268923863850,0,complete_day
2020-12-03,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-03,registration_combined_legacy,ETH,4192227582653098446,4.192227582653098446,283,11928531096,,,complete_day
2020-12-03,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-03,renewal,ETH,2091784807174399085,2.091784807174399085,32,3155695200,2091784807174399085,0,complete_day
2020-12-04,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-04,registration_combined_legacy,ETH,4886034037931010073,4.886034037931010073,220,11549845728,,,complete_day
2020-12-04,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-04,renewal,ETH,828421806764219046,0.828421806764219046,48,2145874032,828421806764219046,0,complete_day
2020-12-05,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-05,registration_combined_legacy,ETH,4366837436872742060,4.366837436872742060,219,8267921424,,,complete_day
2020-12-05,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-05,renewal,ETH,971156642961750966,0.971156642961750966,63,3565936224,971156642961750966,0,complete_day
2020-12-06,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-06,registration_combined_legacy,ETH,10085557754289011525,10.085557754289011525,332,14137541064,,,complete_day
2020-12-06,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-06,renewal,ETH,1887933634392832323,1.887933634392832323,85,3187254096,1887933634392832323,0,complete_day
2020-12-07,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-07,registration_combined_legacy,ETH,12657260198476382735,12.657260198476382735,215,10697819688,,,complete_day
2020-12-07,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-07,renewal,ETH,185652401693606346,0.185652401693606346,13,694257480,185652401693606346,0,complete_day
2020-12-08,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-08,registration_combined_legacy,ETH,7017025170541315829,7.017025170541315829,102,6437628576,,,complete_day
2020-12-08,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-08,renewal,ETH,731435356615107267,0.731435356615107267,22,1672518456,731435356615107267,0,complete_day
2020-12-09,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-09,registration_combined_legacy,ETH,4076572895713933658,4.076572895713933658,164,8425708128,,,complete_day
2020-12-09,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-09,renewal,ETH,1133774746239114057,1.133774746239114057,75,2997910440,1133774746239114057,0,complete_day
2020-12-10,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-10,registration_combined_legacy,ETH,8739312920523184767,8.739312920523184767,188,13474820448,,,complete_day
2020-12-10,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-10,renewal,ETH,630645628129306142,0.630645628129306142,37,2240543592,630645628129306142,0,complete_day
2020-12-11,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-11,registration_combined_legacy,ETH,4112509344839645963,4.112509344839645963,162,9277752312,,,complete_day
2020-12-11,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-11,renewal,ETH,514578962620627739,0.514578962620627739,13,788925096,514578962620627739,0,complete_day
2020-12-12,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-12,registration_combined_legacy,ETH,5332475303163118851,5.332475303163118851,227,10950282432,,,complete_day
2020-12-12,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-12,renewal,ETH,2270945723366003368,2.270945723366003368,64,3092583240,2270945723366003368,0,complete_day
2020-12-13,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-13,registration_combined_legacy,ETH,3377972273996415791,3.377972273996415791,186,9530203392,,,complete_day
2020-12-13,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-13,renewal,ETH,3370351661019982666,3.370351661019982666,218,10382237856,3370351661019982666,0,complete_day
2020-12-14,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-14,registration_combined_legacy,ETH,2332145501647099215,2.332145501647099215,144,7636784328,,,complete_day
2020-12-14,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-14,renewal,ETH,1162230941698732864,1.162230941698732864,30,2335227408,1162230941698732864,0,complete_day
2020-12-15,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-15,registration_combined_legacy,ETH,3281120217876622951,3.281120217876622951,129,7289661096,,,complete_day
2020-12-15,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-15,renewal,ETH,2478805848278101009,2.478805848278101009,31,2208989232,2478805848278101009,0,complete_day
2020-12-16,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-16,registration_combined_legacy,ETH,5191128715491608650,5.191128715491608650,112,6566439960,,,complete_day
2020-12-16,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-16,renewal,ETH,2637722453665385118,2.637722453665385118,263,8930617416,2637722453665385118,0,complete_day
2020-12-17,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-17,registration_combined_legacy,ETH,3924851786377645177,3.924851786377645177,86,7197520032,,,complete_day
2020-12-17,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-17,renewal,ETH,1456772143515816407,1.456772143515816407,14,1041380064,1456772143515816407,0,complete_day
2020-12-18,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-18,registration_combined_legacy,ETH,3849617792486107238,3.849617792486107238,192,9183073032,,,complete_day
2020-12-18,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-18,renewal,ETH,2370663382144453003,2.370663382144453003,155,9561756456,2370663382144453003,0,complete_day
2020-12-19,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-19,registration_combined_legacy,ETH,3621579359420586801,3.621579359420586801,158,9056845224,,,complete_day
2020-12-19,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-19,renewal,ETH,588785643889552675,0.588785643889552675,61,2461442256,588785643889552675,0,complete_day
2020-12-20,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-20,registration_combined_legacy,ETH,6583041474198749386,6.583041474198749386,160,8804401920,,,complete_day
2020-12-20,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-20,renewal,ETH,1599741944537340128,1.599741944537340128,26,6532289712,1599741944537340128,0,complete_day
2020-12-21,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-21,registration_combined_legacy,ETH,4443761411815108436,4.443761411815108436,189,9056849112,,,complete_day
2020-12-21,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-21,renewal,ETH,1286544011943142472,1.286544011943142472,121,5143783176,1286544011943142472,0,complete_day
2020-12-22,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-22,registration_combined_legacy,ETH,5288002291950954425,5.288002291950954425,218,14673989160,,,complete_day
2020-12-22,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-22,renewal,ETH,1566806225826268031,1.566806225826268031,69,5175340128,1566806225826268031,0,complete_day
2020-12-23,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-23,registration_combined_legacy,ETH,3972455879179288668,3.972455879179288668,158,9561761640,,,complete_day
2020-12-23,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-23,renewal,ETH,1402996570737746875,1.402996570737746875,19,1483176744,1402996570737746875,0,complete_day
2020-12-24,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-24,registration_combined_legacy,ETH,5169740435923538422,5.169740435923538422,139,8047027944,,,complete_day
2020-12-24,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-24,renewal,ETH,1947716747369297016,1.947716747369297016,61,3376593864,1947716747369297016,0,complete_day
2020-12-25,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-25,registration_combined_legacy,ETH,4358678993212175242,4.358678993212175242,85,9119970792,,,complete_day
2020-12-25,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-25,renewal,ETH,11812837700177895684,11.812837700177895684,135,12180983472,11812837700177895684,0,complete_day
2020-12-26,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-26,registration_combined_legacy,ETH,6533868072599179876,6.533868072599179876,146,8065958874,,,complete_day
2020-12-26,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-26,renewal,ETH,467495746015922691,0.467495746015922691,40,1861860168,467495746015922691,0,complete_day
2020-12-27,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-27,registration_combined_legacy,ETH,25711413657024780365,25.711413657024780365,143,6563852496,,,complete_day
2020-12-27,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-27,renewal,ETH,1063594430821334939,1.063594430821334939,95,4386416976,1063594430821334939,0,complete_day
2020-12-28,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-28,registration_combined_legacy,ETH,5057459795291757243,5.057459795291757243,110,6185165832,,,complete_day
2020-12-28,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-28,renewal,ETH,3446235798167716632,3.446235798167716632,109,5617138104,3446235798167716632,0,complete_day
2020-12-29,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-29,registration_combined_legacy,ETH,10181932995905441356,10.181932995905441356,168,10792493784,,,complete_day
2020-12-29,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-29,renewal,ETH,4114884677344781757,4.114884677344781757,45,1893417120,4114884677344781757,0,complete_day
2020-12-30,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-30,registration_combined_legacy,ETH,14286158483252632715,14.286158483252632715,127,10540059552,,,complete_day
2020-12-30,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-30,renewal,ETH,982713344404928176,0.982713344404928176,36,2587679784,982713344404928176,0,complete_day
2020-12-31,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-31,registration_combined_legacy,ETH,3398568205831169921,3.398568205831169921,120,8047039608,,,complete_day
2020-12-31,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2020-12-31,renewal,ETH,2609537991040967065,2.609537991040967065,54,4291745472,2609537991040967065,0,complete_day
2021-01-01,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-01,registration_combined_legacy,ETH,5094034200546824231,5.094034200546824231,106,5585586984,,,complete_day
2021-01-01,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-01,renewal,ETH,741631695078737298,0.741631695078737298,27,1514733696,741631695078737298,0,complete_day
2021-01-02,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-02,registration_combined_legacy,ETH,5705619066997293774,5.705619066997293774,175,10760929704,,,complete_day
2021-01-02,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-02,renewal,ETH,1558509671863809152,1.558509671863809152,98,4449530232,1558509671863809152,0,complete_day
2021-01-03,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-03,registration_combined_legacy,ETH,4631369671593922011,4.631369671593922011,118,7668344520,,,complete_day
2021-01-03,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-03,renewal,ETH,10584612227251685125,10.584612227251685125,170,13127692032,10584612227251685125,0,complete_day
2021-01-04,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-04,registration_combined_legacy,ETH,3261768315840685314,3.261768315840685314,87,4859771256,,,complete_day
2021-01-04,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-04,renewal,ETH,2624145677870351899,2.624145677870351899,76,3629068914,2624145677870351899,0,complete_day
2021-01-05,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-05,registration_combined_legacy,ETH,4169959687518186291,4.169959687518186291,115,6248281032,,,complete_day
2021-01-05,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-05,renewal,ETH,10820456342877167962,10.820456342877167962,182,9356654400,10820456342877167962,0,complete_day
2021-01-06,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-06,registration_combined_legacy,ETH,22765969103282966839,22.765969103282966839,146,6500732112,,,complete_day
2021-01-06,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-06,renewal,ETH,10693194263005899195,10.693194263005899195,203,9624870360,10693194263005899195,0,complete_day
2021-01-07,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-07,registration_combined_legacy,ETH,5443104596615068359,5.443104596615068359,167,10887153624,,,complete_day
2021-01-07,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-07,renewal,ETH,517492112992626995,0.517492112992626995,36,3928727880,517492112992626995,0,complete_day
2021-01-08,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-08,registration_combined_legacy,ETH,3252135733726717967,3.252135733726717967,113,9088408008,,,complete_day
2021-01-08,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-08,renewal,ETH,2347474099005775352,2.347474099005775352,168,9381882450,2347474099005775352,0,complete_day
2021-01-09,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-09,registration_combined_legacy,ETH,2037848905676536717,2.037848905676536717,208,10729380528,,,complete_day
2021-01-09,registration_premium,ETH,0,0.000000000000000000,0,0,,,complete_day
2021-01-09,renewal,ETH,1372357071403300741,1.372357071403300741,179,7826133168,1372357071403300741,0,complete_day
2021-01-10,registration_base,ETH,0,0.000000000000000000,0,0,,,complete_day
